date,close,volume,open,high,low,nextClose,,move 7 Day,move 30 Day
7/1/13,58.46,97736.269,57.5271,58.8957,57.3171,59.7843,679,-1.0883,-3.4343
7/2/13,59.7843,117427.695,58.5657,60.2328,58.4957,60.1143,678,0.7129,-3.4914
7/3/13,60.1143,60232.176,60.1228,60.4257,59.6357,59.6314,677,2.6086,-2.6943
7/5/13,59.6314,68482.701,60.0557,60.47,59.3357,59.2928,676,2.1128,-3.4192
7/8/13,59.2928,74476.172,60.0157,60.1428,58.6643,60.3357,675,2.4257,-3.87
7/9/13,60.3357,88135.556,59.0857,60.5,58.6257,60.1043,674,4.0814,-3.2571
7/10/13,60.1043,70064.141,59.9428,60.6857,59.75,61.0411,673,3.4572,-2.9584
7/11/13,61.0411,81567.174,60.4214,61.1786,60.1671,60.93,672,2.5811,-2.5232
7/12/13,60.93,69863.934,61.0928,61.3986,60.4871,61.0628,671,1.1457,-3.5814
7/15/13,61.0628,60473.991,60.7157,61.6371,60.6857,61.4564,670,0.9485,-3.185
7/16/13,61.4564,54028.599,60.9314,61.53,60.5957,61.4728,669,1.825,-2.9322
7/17/13,61.4728,49737.479,61.3857,61.7457,61.1743,61.6797,668,2.18,-2.7143
7/18/13,61.6797,54658.172,61.9114,62.1243,61.5157,60.7071,667,1.344,-1.9074
7/19/13,60.7071,67137.272,61.8714,61.9971,60.6214,60.9014,666,0.6028,-1.93
7/22/13,60.9014,51912.282,61.3514,61.3928,60.7811,59.8557,665,-0.1397,-2.2144
7/23/13,59.8557,88619.467,60.8571,60.9943,59.8157,62.93,664,-1.0743,-2.8429
7/24/13,62.93,147906.334,62.7043,63.5128,62.18,62.6428,663,1.8672,0.4157
7/25/13,62.6428,57358.143,62.9571,63.0571,62.2586,62.9986,662,1.1864,0.9014
7/26/13,62.9986,50020.601,62.1857,63.0057,62.0486,63.97,661,1.5258,0.7179
7/29/13,63.97,62006.404,62.9714,64.2843,62.8857,64.76,660,2.2903,2.5343
7/30/13,64.76,77240.193,64.28,65.3071,64.1757,64.6471,659,4.0529,3.0457
7/31/13,64.6471,80624.904,64.9986,65.3346,64.2043,65.2394,658,3.7457,2.9657
8/1/13,65.2394,51386.07,65.1076,65.2571,64.7514,66.0771,657,5.3837,4.8108
8/2/13,66.0771,68411.287,65.43,66.1214,65.2371,67.0643,656,3.1471,6.5288
8/5/13,67.0643,79577.704,66.3843,67.2386,66.0214,66.4643,655,4.4215,7.9929
8/6/13,66.4643,83703.085,66.86,67.4128,66.0243,66.4257,654,3.4657,8.9586
8/7/13,66.4257,74622.262,66.2571,66.7143,65.9671,65.8586,653,2.4557,8.9071
8/8/13,65.8586,63939.79,66.265,66.3,65.4214,64.9214,652,1.0986,8.9915
8/9/13,64.9214,66643.94,65.52,65.78,64.8071,66.7657,651,0.2743,8.6671
8/12/13,66.7657,90984.207,65.2657,66.95,65.2328,69.9386,650,1.5263,10.1186
8/13/13,69.9386,219450.906,67.2771,70.6657,66.8643,71.2143,649,3.8615,11.4786
8/14/13,71.2143,188427.037,71.1257,72.0357,70.4857,71.13,648,4.15,11.43
8/15/13,71.13,122386.917,70.9171,71.7713,69.869,71.7614,647,4.6657,11.0157
8/16/13,71.7614,90314.517,71.45,71.8485,71.2657,72.5343,646,5.3357,12.13
8/19/13,72.5343,127401.718,72.0485,73.3914,72,71.5814,645,6.6757,13.2415
8/20/13,71.5814,89508.677,72.8157,72.9385,71.5457,71.7657,644,6.66,11.2457
8/21/13,71.7657,83783.025,71.9414,72.45,71.6,71.8514,643,5,11.6614
8/22/13,71.8514,60866.474,72.14,72.2271,71.1714,71.5743,642,1.9128,10.8103
8/23/13,71.5743,55559.766,71.8957,71.9071,71.3357,71.8528,641,0.36,10.6443
8/26/13,71.8528,82354.395,71.5357,72.8857,71.5,69.7986,640,0.7228,10.79
8/27/13,69.7986,105846.822,71.1428,71.7871,69.4714,70.128,639,-1.9628,8.3422
8/28/13,70.128,76746.763,69.4286,70.8286,69.4286,70.2428,638,-2.4063,8.6552
8/29/13,70.2428,59804.259,70.2357,70.9286,70.1614,69.6023,637,-1.3386,8.5631
8/30/13,69.6023,68053.649,70.2857,70.4214,69.5,69.7971,636,-2.1634,8.8952
9/3/13,69.7971,82966.965,70.4428,71.5143,69.6214,71.2416,635,-2.0543,8.8957
9/4/13,71.2416,86016.026,71.3657,71.7485,70.8971,70.7528,634,-0.3327,11.3859
9/5/13,70.7528,58779.242,71.4643,71.5257,70.52,71.1743,633,-1.1,7.8228
9/6/13,71.1743,89482.147,71.2057,71.34,69.9928,72.31,632,1.3757,8.5315
9/9/13,72.31,84479.315,72.1428,72.56,71.9257,70.6628,631,2.182,9.3114
9/10/13,70.6628,185372.026,72.3143,72.4928,69.9286,66.8157,630,0.42,6.6928
9/11/13,66.8157,224172.687,66.7157,67.67,66.4014,67.5271,629,-2.7866,2.0557
9/12/13,67.5271,100856.8,66.9286,67.9143,66.5728,66.4143,628,-2.27,2.88
9/13/13,66.4143,74495.492,67.0486,67.4042,66.3857,64.3028,627,-4.8273,1.1749
9/16/13,64.3028,136563.951,65.8571,65.9443,63.8886,65.0457,626,-6.45,-1.7743
9/17/13,65.0457,99704.6,63.9943,65.6728,63.9286,66.3828,625,-6.1286,-2.0186
9/18/13,66.3828,113636.704,66.1686,66.6214,65.8086,67.4714,624,-5.9272,-0.0815
9/19/13,67.4714,100811.93,67.2428,67.9757,67.0357,66.7728,623,-3.1914,1.0457
9/20/13,66.7728,174425.492,68.2857,68.3643,66.5714,70.0914,622,-0.0429,0.9142
9/23/13,70.0914,189942.957,70.8714,70.9871,68.9428,69.8714,621,2.5643,5.17
9/24/13,69.8714,90481.397,70.6971,70.7814,69.6886,68.79,620,3.4571,3.1057
9/25/13,68.79,79011.544,69.8857,69.9486,68.7757,69.46,619,4.4872,-1.1486
9/26/13,69.46,59050.786,69.4286,69.7943,69.1286,68.9643,618,4.4143,-1.7543
9/27/13,68.9643,56787.853,69.1114,69.2386,68.6743,68.1071,617,2.5815,-2.1657
9/30/13,68.1071,64764.985,68.1786,68.8086,67.773,69.7086,616,0.6357,-3.6543
10/1/13,69.7086,88194.286,68.35,69.8771,68.3401,69.9371,615,2.9358,-2.8257
10/2/13,69.9371,71799.162,69.3757,70.2571,69.1071,69.0586,614,-0.1543,-1.6443
10/3/13,69.0586,78802.384,70.0728,70.3357,68.6769,69.0043,613,-0.8128,-2.7071
10/4/13,69.0043,64638.089,69.1228,69.2286,68.3714,69.6786,612,0.2143,-2.8471
10/7/13,69.6786,77889.233,69.5086,70.3786,69.3357,68.7057,611,0.2186,-1.8957
10/8/13,68.7057,72260.532,69.9914,70.0914,68.6486,69.5126,610,-0.2586,-3.1471
10/9/13,69.5126,75304.273,69.2343,69.6843,68.3257,69.9483,609,1.4055,-0.286
10/10/13,69.9483,69186.523,70.1886,70.34,69.5771,70.4017,608,0.2397,-0.1797
10/11/13,70.4017,66797.1,69.57,70.5486,69.3086,70.8628,607,0.4646,0.1589
10/14/13,70.8628,65216.78,69.9757,71.0828,69.9071,71.24,606,1.8042,1.2605
10/15/13,71.24,79715.744,71.0721,71.7143,70.7886,71.5877,605,2.2357,1.4429
10/16/13,71.5877,62449.609,71.5414,71.79,71.3186,72.0714,604,1.9091,0.3461
10/17/13,72.0714,63116.954,71.4257,72.1114,71.3828,72.6985,603,3.3657,1.3186
10/18/13,72.6985,72195.292,72.2843,72.7514,72.2443,74.4803,602,3.1859,1.5242
10/21/13,74.4803,98700.38,73.11,74.9,73.0743,74.2668,601,4.532,2.1703
10/22/13,74.2668,133200.03,75.2007,75.4928,72.5757,74.9943,600,3.8651,3.604
10/23/13,74.9943,78237.833,74.1428,75.0957,74.1428,75.9871,599,4.1315,8.1786
10/24/13,75.9871,96004.539,75,76.0671,74.6357,75.1368,598,4.7471,8.46
10/25/13,75.1368,84316.215,75.9021,76.1757,75.0157,75.6965,597,3.5491,8.7225
10/28/13,75.6965,124205.797,75.5771,75.8571,74.7443,73.8111,596,3.6251,11.3937
10/29/13,73.8111,158499.648,76.61,77.0357,73.5057,74.9851,595,1.1126,8.7654
10/30/13,74.9851,88125.406,74.23,75.36,73.86,74.6717,594,0.5048,8.6023
10/31/13,74.6717,68774.804,75,75.3557,74.4671,74.29,593,0.4049,7.2003
11/1/13,74.29,68524.519,74.86,74.9714,73.6914,75.25,592,-0.7043,7.5172
11/4/13,75.25,61011.871,74.4428,75.26,74.1157,75.0641,591,-0.7371,5.1586
11/5/13,75.0641,66243.519,74.94,75.555,74.7143,74.4171,590,-0.0727,5.1927
11/6/13,74.4171,55716.622,74.8785,74.98,74.0285,73.2131,589,-1.2794,5.6271
11/7/13,73.2131,65542.966,74.2257,74.7414,73.1971,74.3657,588,-0.598,3.7531
11/8/13,74.3657,69617.24,73.5114,74.4471,73.2271,74.1497,587,-0.6194,5.4014
11/11/13,74.1497,56747.589,74.2843,74.5243,73.4871,74.2871,586,-0.522,6.0426
11/12/13,74.2871,51067.815,73.9528,74.8457,73.8571,74.3763,585,-0.0029,4.5785
11/13/13,74.3763,49154.022,74,74.6071,73.8514,75.4514,584,-0.8737,4.4392
11/14/13,75.4514,70401.611,74.6871,75.6114,74.5528,74.9987,583,0.3873,6.3928
11/15/13,74.9987,79339.984,75.2257,75.5843,74.9271,74.0898,582,0.5816,5.9944
11/18/13,74.0898,60997.871,74.9985,75.3128,74.0285,74.2214,581,0.8767,4.4112
11/19/13,74.2214,52105.335,74.1471,74.7685,73.9957,73.5714,580,-0.1443,5.5157
11/20/13,73.5714,48459.468,74.1757,74.3457,73.4757,74.448,579,-0.5783,4.0588
11/21/13,74.448,65382.638,73.9428,74.4585,73.3814,74.2571,578,0.1609,4.4997
11/22/13,74.2571,55833.466,74.2171,74.5943,74.0757,74.82,577,-0.1192,3.8554
11/25/13,74.82,57270.811,74.4314,75.1243,74.4285,76.2,576,-0.6314,3.9572
11/26/13,76.2,99957.72,74.8743,76.5914,74.8571,77.9943,575,1.2013,4.96
11/27/13,77.9943,90644.497,76.6157,78,76.2,79.4385,574,3.9045,6.4066
11/29/13,79.4385,79532.274,78.4971,79.7614,78.2585,78.7471,573,5.2171,7.3671
12/2/13,78.7471,117918.255,79.7143,80.6185,78.6885,80.9031,572,5.1757,6.0486
12/3/13,80.9031,112338.274,79.7571,80.9114,79.6685,80.7143,571,6.4551,6.4228
12/4/13,80.7143,94279.248,80.7857,81.3128,80.1171,81.1287,570,6.4572,6.4475
12/5/13,81.1287,111600.823,81.8071,82.1622,80.9157,80.0028,569,6.3087,6.1344
12/6/13,80.0028,85919.076,80.8271,80.9643,79.9385,80.9185,568,3.8028,4.0157
12/9/13,80.9185,79945.274,80.1286,81.3685,80.1286,80.7928,567,2.9242,5.7817
12/10/13,80.7928,69101.62,80.5114,81.1257,80.1714,80.1943,566,1.3543,5.0963
12/11/13,80.1943,89783.987,81,81.5671,79.9557,80.0771,565,1.4472,6.3832
12/12/13,80.0771,65465.763,80.306,80.7628,80.0043,79.2043,564,-0.826,5.092
12/13/13,79.2043,82974.455,80.4071,80.4114,79.0957,79.6428,563,-1.51,4.5326
12/16/13,79.6428,70547.981,79.2885,80.377,79.2871,79.2843,562,-1.4859,5.3528
12/17/13,79.2843,57137.328,79.4014,79.92,79.0535,78.6814,561,-0.7185,4.0343
12/18/13,78.6814,141217.062,78.5285,78.7785,76.9714,77.78,560,-2.2371,3.6173
12/19/13,77.78,79939.814,78.5,78.5714,77.6757,78.4314,559,-3.0128,3.3629
12/20/13,78.4314,108738.663,77.9185,78.8014,77.831,81.4414,558,-1.7629,5.2183
12/23/13,81.4414,125072.328,81.1428,81.5314,80.3943,81.0957,557,1.3643,7.0757
12/24/13,81.0957,41888.748,81.4128,81.6971,80.8614,80.5571,556,1.8914,6.946
12/26/13,80.5571,50906.71,81.1571,81.3571,80.4823,80.0128,555,0.9143,6.27
12/27/13,80.0128,56385.717,80.5457,80.63,79.9285,79.2171,554,0.7285,5.6365
12/30/13,79.2171,63265.305,79.6371,80.0128,78.903,80.1457,553,0.5357,3.7657
12/31/13,80.1457,55761.1,79.1671,80.1828,79.1428,79.0185,552,2.3657,5.147
1/2/14,79.0185,58661.53,79.3828,79.5757,78.8601,77.2828,551,0.5871,4.9287
1/3/14,77.2828,98046.999,78.98,79.1,77.2043,77.7043,550,-4.1586,3.0614
1/6/14,77.7043,103132.361,76.7785,78.1143,76.2285,77.1482,549,-3.3914,4.1329
1/7/14,77.1482,80172.914,77.76,77.9943,76.8464,77.6371,548,-3.4089,2.7002
1/8/14,77.6371,64158.428,76.9728,77.9371,76.9557,76.6455,547,-2.3757,3.38
1/9/14,76.6455,69762.819,78.1143,78.1228,76.4786,76.1343,546,-2.5716,1.8255
1/10/14,76.1343,76235.553,77.1185,77.2571,75.8728,76.5328,545,-4.0114,-0.0657
1/13/14,76.5328,94612.448,75.7014,77.5,75.6971,78.0557,544,-2.4857,-1.4615
1/14/14,78.0557,83082.535,76.8885,78.1043,76.8085,79.6228,543,0.7729,-1.3828
1/15/14,79.6228,97888.589,79.0743,80.0285,78.8085,79.1785,542,1.9185,0.8757
1/16/14,79.1785,57313.035,79.2714,79.55,78.8114,77.2385,541,2.0303,-1.7246
1/17/14,77.2385,106660.852,78.7828,78.8671,77.1285,78.4385,540,-0.3986,-3.4758
1/21/14,78.4385,81897.015,77.2843,78.5814,77.2028,78.7871,539,1.793,-2.6902
1/22/14,78.7871,94941.728,78.7021,79.6128,78.2585,79.4543,538,2.6528,-1.2157
1/23/14,79.4543,100803.6,78.5628,79.5,77.8295,78.01,537,2.9215,-1.4642
1/24/14,78.01,107943.182,79.1428,79.3743,77.8214,78.6428,536,-0.0457,-2.7828
1/27/14,78.6428,135926.881,78.5814,79.2571,77.9643,72.3571,535,-0.98,-1.5515
1/28/14,72.3571,266302.55,72.68,73.5714,71.7243,71.5357,534,-6.8214,-7.72
1/29/14,71.5357,125679.438,71.9928,72.4814,71.2314,71.3974,533,-5.7028,-7.6686
1/30/14,71.3974,169602.001,71.7914,72.3571,70.9571,71.5143,532,-7.0411,-8.2454
1/31/14,71.5143,116191.705,70.74,71.6471,70.5071,71.6471,531,-7.2728,-7.77
2/3/14,71.6471,100347.9,71.8014,72.5328,71.3286,72.6843,530,-7.8072,-7.0343
2/4/14,72.6843,94166.758,72.2643,72.78,71.8228,73.2271,529,-5.3257,-5.0957
2/5/14,73.2271,82072.855,72.3657,73.6114,72.3217,73.2157,528,-5.4157,-5.2043
2/6/14,73.2157,64415.139,72.8657,73.3571,72.5443,74.24,527,0.8586,-8.2257
2/7/14,74.24,93444.918,74.4828,74.7042,73.9114,75.57,526,2.7043,-6.8557
2/10/14,75.57,86342.646,74.0943,75.9985,74,76.5657,525,4.1726,-4.9871
2/11/14,76.5657,70489.461,75.8014,76.8214,75.6428,76.56,524,5.0514,-3.4471
2/12/14,76.56,76994.423,76.7071,77.08,76.1771,77.7757,523,4.9129,-2.6571
2/13/14,77.7757,76790.093,76.38,77.8357,76.3143,77.7128,522,5.0914,-2.37
2/14/14,77.7128,68395.257,77.4957,77.9971,77.3157,77.9985,521,4.4857,-1.3057
2/18/14,77.9985,65048.101,78,78.7414,77.9443,76.7671,520,4.7828,0.7157
2/19/14,76.7671,78415.914,77.8214,78.1271,76.3357,75.8785,519,2.5271,-0.9372
2/20/14,75.8785,76457.383,76.1414,76.7143,75.5714,75.0357,518,0.3085,-1.2697
2/21/14,75.0357,69688.045,76.1133,76.3671,74.9428,75.3643,517,-1.53,-2.6014
2/24/14,75.3643,72208.942,74.7357,75.7028,74.6314,74.58,516,-1.1957,-1.2812
2/25/14,74.58,57961.606,75.6257,75.6521,74.4285,73.9071,515,-3.1957,-1.5543
2/26/14,73.9071,69024.27,74.8014,75,73.6571,75.3814,514,-3.8057,-2.6257
2/27/14,75.3814,75444.623,73.8771,75.54,73.7214,75.1771,513,-2.6171,-2.6743
2/28/14,75.1771,92930.208,75.5828,76.1071,74.5885,75.3943,512,-1.59,-4.4457
3/3/14,75.3943,59671.581,74.7743,75.8071,74.6871,75.8914,511,-0.4842,-3.7842
3/4/14,75.8914,64772.44,75.8571,76.0914,75.3957,76.0514,510,0.8557,-1.3471
3/5/14,76.0514,50000.91,75.8457,76.3928,75.59,75.8214,509,0.6871,-2.3871
3/6/14,75.8214,46363.282,76.1128,76.3485,75.4428,75.7771,508,1.2414,-2.9657
3/7/14,75.7771,55164.427,75.87,75.9971,75.15,75.8457,507,1.87,-3.6772
3/10/14,75.8457,44638.95,75.48,76.19,75.477,76.5843,506,0.4643,-2.1643
3/11/14,76.5843,69791.288,76.4928,76.9628,76.0843,76.6585,505,1.4072,-2.0585
3/12/14,76.6585,49819.071,76.3585,76.7643,76,75.8071,504,1.2642,4.3014
3/13/14,75.8071,64314.038,76.7771,77.0943,75.5943,74.9557,503,-0.0843,4.2714
3/14/14,74.9557,59166.181,75.5414,75.8414,74.7143,75.2485,502,-1.0957,3.5583
3/17/14,75.2485,49725.201,75.3857,75.71,75.1214,75.9143,501,-0.5729,3.7342
3/18/14,75.9143,52279.152,75.1285,75.9957,75.0286,75.8943,500,0.1372,4.2672
3/19/14,75.8943,56077.605,76.0371,76.6057,75.5714,75.5285,499,0.0486,3.21
3/20/14,75.5285,52017.415,75.6985,76.0957,75.3357,76.1243,498,-1.0558,2.3014
3/21/14,76.1243,93431.688,75.99,76.25,75.19,77.0271,497,-0.5342,2.9086
3/24/14,77.0271,88674.487,76.9171,77.2143,76.4371,77.8557,496,1.22,2.7871
3/25/14,77.8557,70284.361,77.3571,77.9643,77.0843,77.1114,495,2.9,2.2857
3/26/14,77.1114,74394.902,78.0743,78.4285,76.98,76.78,494,1.8629,0.5457
3/27/14,76.78,55330.425,77.145,77.3571,76.4457,76.6943,493,0.8657,0.22
3/28/14,76.6943,49703.046,76.9028,76.9914,76.3214,76.6771,492,0.8,-1.0814
3/31/14,76.6771,41787.976,77.0328,77.2585,76.5614,77.3785,491,1.1486,-1.0357
4/1/14,77.3785,50069.657,76.8228,77.41,76.6814,77.5071,490,1.2542,-0.62
4/2/14,77.5071,44803.807,77.4828,77.64,77.18,76.97,489,0.48,0.74
4/3/14,76.97,40472.773,77.3414,77.5,76.8057,75.9743,488,-0.8857,1.0915
4/4/14,75.9743,68615.246,77.1157,77.1428,75.7971,74.7814,487,-1.1371,0.9386
4/7/14,74.7814,72146.992,75.4314,75.8428,74.5557,74.7771,486,-1.9986,-0.5829
4/8/14,74.7771,60880.929,75.0271,75.16,74.1,75.76,485,-1.9172,0.1971
4/9/14,75.76,51357.706,74.6628,75.7843,74.5743,74.7828,484,-0.9171,1.8529
4/10/14,74.7828,59701.814,75.8114,76.0343,74.7385,74.23,483,-2.5957,-0.5986
4/11/14,74.23,67920.698,74.1428,74.69,73.8771,74.5257,482,-3.2771,-0.9471
4/14/14,74.5257,51252.748,74.5571,74.5943,73.8871,73.9942,481,-2.4443,-0.8686
4/15/14,73.9942,66461.884,74.3243,74.52,73.0471,74.1443,480,-1.9801,-1.8972
4/16/14,74.1443,52515.794,74.0071,74.4414,73.4479,74.9914,479,-0.6371,-1.9071
4/17/14,74.9914,70978.621,74.2857,75.3943,74.1714,75.8814,478,0.2143,-0.83
4/21/14,75.8814,45546.494,75.0485,76.02,74.8514,75.957,477,0.1214,0.1043
4/22/14,75.957,50607.747,75.4728,75.9751,75.2144,74.9643,476,1.1742,0.1113
4/23/14,74.9643,93473.618,75.58,75.8757,74.9214,81.11,475,0.7343,-1.62
4/24/14,81.11,189588.407,81.1728,81.4285,80.1043,81.7057,474,6.5843,4.4515
4/25/14,81.7057,97435.199,80.6471,81.7128,80.5657,84.87,473,7.7115,5.8986
4/28/14,84.87,167001.64,81.8285,85.1071,81.7928,84.6185,472,10.7257,9.9143
4/29/14,84.6185,84049.445,84.82,85.14,84.2157,84.2985,471,9.6271,9.37
4/30/14,84.2985,114029.614,84.6628,85.6328,84.2571,84.4971,470,8.4171,8.3842
5/1/14,84.4971,60958.86,84.5714,84.9714,83.7657,84.6543,469,8.5401,8.6028
5/2/14,84.6543,47673.15,84.62,84.8857,84.2443,85.8514,468,9.69,9.1258
5/5/14,85.8514,71523.851,84.3057,85.8571,84.2857,84.9157,467,4.7414,9.7271
5/6/14,84.9157,93468.228,85.9714,86.3442,84.9157,84.6185,466,3.21,7.8886
5/7/14,84.6185,70532.231,85.0357,85.3271,83.9614,83.9985,465,-0.2515,6.7628
5/8/14,83.9985,57243.511,84.0357,84.9157,83.7714,83.6489,464,-0.62,6.8871
5/9/14,83.6489,72767.192,83.5057,83.75,82.9043,84.69,463,-0.6496,6.8689
5/12/14,84.69,53184.042,83.9271,84.8085,83.9143,84.8228,462,0.1929,7.9957
5/13/14,84.8228,39854.512,84.5714,84.9343,84.3857,84.8385,461,0.1685,8.1457
5/14/14,84.8385,41505.203,84.6328,85.3428,84.5343,84.1171,460,-1.0129,7.46
5/15/14,84.1171,57427.744,84.9571,85.2285,84.0057,85.3585,459,-0.7986,6.61
5/16/14,85.3585,68960.136,84.09,85.3614,83.6285,86.37,458,0.74,8.3885
5/19/14,86.37,78819.884,85.4071,86.7614,85.3328,86.3871,457,2.3715,10.3957
5/20/14,86.3871,58232.373,86.3585,86.6285,85.8185,86.6157,456,2.7382,11.6057
5/21/14,86.6157,49184.983,86.2614,86.6714,86.0085,86.7528,455,1.9257,11.8386
5/22/14,86.7528,50142.667,86.6571,87.1214,86.3,87.7328,454,1.93,10.9928
5/23/14,87.7328,57918.367,86.75,87.8184,86.6385,89.3757,453,2.8943,12.95
5/27/14,89.3757,86840.486,87.9828,89.4085,87.9471,89.1443,452,5.2586,15.1457
5/28/14,89.1443,78793.704,89.4314,89.9757,89.1114,90.7685,451,3.7858,14.6186
5/29/14,90.7685,93737.728,89.6928,90.9814,89.6814,90.4285,450,4.3985,16.7743
5/30/14,90.4285,140860.202,91.14,92.0243,89.8428,89.8071,449,4.0414,16.2842
6/2/14,89.8071,92179.668,90.5657,90.69,88.9285,91.0771,448,3.1914,14.8157
6/3/14,91.0771,73043.412,89.78,91.2485,89.75,92.1171,447,4.3243,15.1957
6/4/14,92.1171,83735.285,91.0628,92.5557,90.8728,92.4785,446,4.3843,16.1601
6/5/14,92.4785,75796.583,92.3143,92.7671,91.8014,92.2243,445,3.1028,17.5142
6/6/14,92.2243,87403.076,92.8428,93.0371,92.0671,93.7,444,3.08,11.1143
6/9/14,93.7,75295.45,92.7,93.88,91.75,94.25,443,2.9315,11.9943
6/10/14,94.25,62563.07,94.73,95.05,93.57,93.86,442,3.8215,9.38
6/11/14,93.86,45528.74,94.13,94.76,93.47,92.29,441,4.0529,9.2415
6/12/14,92.29,54628.65,94.04,94.12,91.9,91.28,440,1.2129,7.9915
6/13/14,91.28,54406.64,92.2,92.44,90.88,92.2,439,-0.8371,6.7829
6/16/14,92.2,35371.46,91.51,92.75,91.45,92.08,438,-0.2785,7.5457
6/17/14,92.08,29684.62,92.31,92.7,91.8,92.18,437,-0.1443,6.2286
6/18/14,92.18,33314.72,92.27,92.29,91.35,91.86,436,-1.52,7.2643
6/19/14,91.86,35476.08,92.29,92.3,91.3389,90.91,435,-2.39,7.2415
6/20/14,90.91,100478.6,91.85,92.55,90.9,90.83,434,-2.95,6.9115
6/23/14,90.83,43611.71,91.32,91.62,90.6,90.28,433,-1.46,7.1811
6/24/14,90.28,38977.67,90.75,91.74,90.19,90.36,432,-1,5.59
6/25/14,90.36,36835.9,90.21,90.7,89.65,90.9,431,-1.84,5.5372
6/26/14,90.9,32528.68,90.37,91.05,89.8,91.98,430,-1.18,6.0615
6/27/14,91.98,61758.2,90.82,92,90.77,92.93,429,-0.2,7.8629
6/30/14,92.93,49474.23,92.1,93.725,92.09,93.52,428,1.07,7.5715
7/1/14,93.52,38156.28,93.52,94.07,93.13,93.48,427,2.61,7.15
7/2/14,93.48,28414.31,93.865,94.06,93.09,94.03,426,2.65,7.0929
7/3/14,94.03,22891.75,93.67,94.1,93.2,95.968,425,3.75,7.4143
7/7/14,95.968,54809.03,94.14,95.99,94.1,95.35,424,5.608,9.2152
7/8/14,95.35,65111.96,96.27,96.8,93.92,95.39,423,4.45,7.6172
7/9/14,95.39,36267.35,95.44,95.95,94.76,95.035,422,3.41,6.0143
7/10/14,95.035,39633.8,93.76,95.55,93.52,95.22,421,2.105,5.8907
7/11/14,95.22,33960.3,95.36,95.89,94.8625,96.45,420,1.7,4.4515
7/14/14,96.45,42643.76,95.86,96.89,95.65,95.32,419,2.97,6.0215
7/15/14,95.32,45187.42,96.8,96.85,95.03,94.78,418,1.29,5.5129
7/16/14,94.78,53323.94,96.97,97.1,94.74,93.0899,417,-1.188,3.7029
7/17/14,93.0899,57111.16,95.03,95.279,92.57,94.43,416,-2.2601,0.9728
7/18/14,94.43,49838.11,93.62,94.74,93.02,93.939,415,-0.96,1.9515
7/21/14,93.939,38792.96,94.99,95,93.72,94.72,414,-1.096,1.7147
7/22/14,94.72,54297.53,94.68,94.89,94.12,97.19,413,-0.5,1.02
7/23/14,97.19,90937.23,95.42,97.88,95.17,97.03,412,0.74,2.94
7/24/14,97.03,45609.04,97.035,97.32,96.42,97.671,411,1.71,3.17
7/25/14,97.671,43384.59,96.85,97.84,96.64,99.02,410,2.891,5.381
7/28/14,99.02,54926.94,97.82,99.24,97.55,98.38,409,5.9301,7.74
7/29/14,98.38,42957.96,99.33,99.44,98.25,98.15,408,3.95,6.18
7/30/14,98.15,32978.48,98.44,98.7,97.67,95.6,407,4.211,6.07
7/31/14,95.6,56625.42,97.16,97.45,95.33,96.13,406,0.88,3.42
8/1/14,96.13,48379.73,94.9,96.62,94.81,95.59,405,-1.06,4.27
8/4/14,95.59,39860.74,96.37,96.58,95.17,95.12,404,-1.44,4.68
8/5/14,95.12,55861.03,95.36,95.68,94.36,94.96,403,-2.551,4.29
8/6/14,94.96,38463.7,94.75,95.48,94.71,94.48,402,-4.06,4.68
8/7/14,94.48,46553.35,94.93,95.95,94.1,94.74,401,-3.9,4.12
8/8/14,94.74,41783.3,94.26,94.82,93.28,95.99,400,-3.41,3.84
8/11/14,95.99,36459.43,95.27,96.08,94.8355,95.97,399,0.39,4.01
8/12/14,95.97,33485.87,96.04,96.88,95.61,97.24,398,-0.16,3.04
8/13/14,97.24,31866.63,96.15,97.24,96.04,97.5,397,1.65,3.72
8/14/14,97.5,28056.53,97.33,97.57,96.8,97.98,396,2.38,4.02
8/15/14,97.98,48938.12,97.9,98.19,96.86,99.16,395,3.02,3.95
8/18/14,99.16,47285.63,98.49,99.37,97.98,100.53,394,4.68,3.192
8/19/14,100.53,69189.84,99.41,100.68,99.32,100.57,393,5.79,5.18
8/20/14,100.57,52565,100.44,101.09,99.95,100.58,392,4.58,5.18
8/21/14,100.58,33377.53,100.57,100.94,100.11,101.32,391,4.61,5.545
8/22/14,101.32,44028.28,100.29,101.47,100.19,101.54,390,4.08,6.1
8/25/14,101.54,40087.22,101.79,102.17,101.28,100.889,389,4.04,5.09
8/26/14,100.889,33079.17,101.42,101.5,100.86,102.13,388,2.909,5.569
8/27/14,102.13,46807,101.02,102.57,100.7,102.25,387,2.97,7.35
8/28/14,102.25,68368.74,101.59,102.78,101.56,102.5,386,1.72,9.1601
8/29/14,102.5,44516.12,102.86,102.9,102.2,103.3,385,1.93,8.07
9/2/14,103.3,53227.77,103.06,103.74,102.72,98.94,384,2.72,9.361
9/3/14,98.94,125000.4,103.1,103.2,98.58,98.12,383,-2.38,4.22
9/4/14,98.12,85537.71,98.85,100.09,97.79,98.97,382,-3.42,0.93
9/5/14,98.97,58280.03,98.8,99.39,98.31,98.36,381,-1.919,1.94
9/8/14,98.36,46176.57,99.3,99.31,98.05,97.99,380,-3.77,0.689
